ID,x,y,z
16722,5709.0,4429.0,0.0
16723,5710.0,4347.0,0.0
16724,5710.0,3441.0,0.0
16725,5710.0,943.0,0.0
16726,5710.0,4881.0,0.0
16727,5710.0,2471.0,0.0
16728,5711.0,7537.0,0.0
16729,5711.0,2617.0,0.0
16730,5711.0,2650.0,0.0
16731,5711.0,2383.0,0.0
16732,5711.0,9641.0,0.0
16733,5711.0,9778.0,0.0
16734,5711.0,2904.0,0.0
16735,5711.0,9483.0,0.0
16736,5711.0,4127.0,0.0
16737,5711.0,2231.0,0.0
16738,5712.0,4371.0,0.0
16739,5712.0,2835.0,0.0
16740,5712.0,7982.0,0.0
16741,5712.0,7644.0,0.0
16742,5713.0,4178.0,0.0
16743,5713.0,3593.0,0.0
16744,5713.0,3717.0,0.0
16745,5713.0,3249.0,0.0
16746,5713.0,3654.0,0.0
16747,5714.0,2251.0,0.0
16748,5714.0,3701.0,0.0
16749,5714.0,8146.0,0.0
16750,5714.0,3558.0,0.0
16751,5714.0,4721.0,0.0
16752,5714.0,7326.0,0.0
16753,5715.0,5687.0,0.0
16754,5715.0,9621.0,0.0
16755,5715.0,2215.0,0.0
16756,5715.0,1966.0,0.0
16757,5716.0,4150.0,0.0
16758,5716.0,3517.0,0.0
16759,5716.0,5145.0,0.0
16760,5716.0,2635.0,0.0
16761,5716.0,4843.0,0.0
16762,5716.0,3672.0,0.0
16763,5716.0,1028.0,0.0
16764,5716.0,4198.0,0.0
16765,5716.0,5109.0,0.0
16766,5716.0,8012.0,0.0
16767,5716.0,7387.0,0.0
16768,5716.0,172.0,0.0
16769,5716.0,5226.0,0.0
16770,5716.0,3961.0,0.0
16771,5716.0,8780.0,0.0
16772,5716.0,1996.0,0.0
16773,5717.0,4946.0,0.0
16774,5717.0,3388.0,0.0
16775,5717.0,9256.0,0.0
16776,5718.0,4656.0,0.0
16777,5718.0,3555.0,0.0
16778,5718.0,9704.0,0.0
16779,5718.0,5811.0,0.0
16780,5718.0,4256.0,0.0
16781,5718.0,4062.0,0.0
16782,5718.0,4779.0,0.0
16783,5719.0,3630.0,0.0
16784,5719.0,3083.0,0.0
16785,5719.0,2237.0,0.0
16786,5720.0,4022.0,0.0
16787,5720.0,4742.0,0.0
16788,5720.0,3426.0,0.0
16789,5720.0,3343.0,0.0
16790,5720.0,6643.0,0.0
16791,5721.0,6150.0,0.0
16792,5721.0,5738.0,0.0
16793,5721.0,2489.0,0.0
16794,5721.0,2053.0,0.0
16795,5721.0,4622.0,0.0
16796,5722.0,5266.0,0.0
16797,5722.0,4680.0,0.0
16798,5722.0,3356.0,0.0
16799,5722.0,9687.0,0.0
16800,5722.0,4214.0,0.0
16801,5722.0,4283.0,0.0
16802,5722.0,2117.0,0.0
16803,5723.0,9385.0,0.0
16804,5723.0,3367.0,0.0
16805,5723.0,4039.0,0.0
16806,5723.0,9805.0,0.0
16807,5723.0,2363.0,0.0
16808,5723.0,9305.0,0.0
16809,5725.0,4105.0,0.0
16810,5725.0,4232.0,0.0
16811,5725.0,8974.0,0.0
16812,5725.0,3932.0,0.0
16813,5726.0,4130.0,0.0
16814,5726.0,4323.0,0.0
16815,5726.0,3451.0,0.0
16816,5727.0,2197.0,0.0
16817,5727.0,3163.0,0.0
16818,5727.0,6955.0,0.0
16819,5727.0,2909.0,0.0
16820,5727.0,3730.0,0.0
16821,5727.0,9712.0,0.0
16822,5727.0,5347.0,0.0
16823,5727.0,3752.0,0.0
16824,5728.0,4849.0,0.0
16825,5728.0,3313.0,0.0
16826,5728.0,9594.0,0.0
16827,5728.0,4815.0,0.0
16828,5728.0,3601.0,0.0
16829,5728.0,3636.0,0.0
16830,5728.0,7151.0,0.0
16831,5728.0,5383.0,0.0
16832,5729.0,5715.0,0.0
16833,5729.0,5546.0,0.0
16834,5729.0,4081.0,0.0
16835,5729.0,9575.0,0.0
16836,5729.0,5531.0,0.0
16837,5729.0,2869.0,0.0
16838,5729.0,2821.0,0.0
16839,5729.0,9731.0,0.0
16840,5729.0,3981.0,0.0
16841,5729.0,5318.0,0.0
16842,5729.0,5885.0,0.0
16843,5730.0,3401.0,0.0
16844,5730.0,7772.0,0.0
16845,5730.0,5515.0,0.0
16846,5730.0,3410.0,0.0
16847,5730.0,9422.0,0.0
16848,5731.0,3290.0,0.0
16849,5731.0,231.0,0.0
16850,5731.0,4387.0,0.0
16851,5731.0,5791.0,0.0
16852,5731.0,5239.0,0.0
16853,5731.0,3205.0,0.0
16854,5731.0,2775.0,0.0
16855,5731.0,3558.0,0.0
16856,5731.0,9553.0,0.0
16857,5732.0,4160.0,0.0
16858,5732.0,2337.0,0.0
16859,5732.0,7949.0,0.0
16860,5733.0,5459.0,0.0
16861,5733.0,9750.0,0.0
16862,5733.0,4898.0,0.0
16863,5733.0,2631.0,0.0
16864,5733.0,4877.0,0.0
16865,5733.0,8892.0,0.0
16866,5733.0,9227.0,0.0
16867,5733.0,5696.0,0.0
16868,5734.0,4416.0,0.0
16869,5734.0,2660.0,0.0
16870,5734.0,4939.0,0.0
16871,5734.0,5664.0,0.0
16872,5734.0,2730.0,0.0
16873,5734.0,3335.0,0.0
16874,5734.0,5258.0,0.0
16875,5735.0,2001.0,0.0
16876,5735.0,2160.0,0.0
16877,5735.0,2947.0,0.0
16878,5735.0,6016.0,0.0
16879,5735.0,3684.0,0.0
16880,5735.0,5187.0,0.0
16881,5735.0,4717.0,0.0
16882,5735.0,3616.0,0.0
16883,5735.0,2604.0,0.0
16884,5736.0,7873.0,0.0
16885,5736.0,4178.0,0.0
16886,5736.0,2133.0,0.0
16887,5737.0,5765.0,0.0
16888,5737.0,6820.0,0.0
16889,5737.0,2922.0,0.0
16890,5737.0,9123.0,0.0
16891,5737.0,5585.0,0.0
16892,5737.0,4047.0,0.0
16893,5737.0,6551.0,0.0
16894,5737.0,3274.0,0.0
16895,5738.0,6165.0,0.0
16896,5738.0,4769.0,0.0
16897,5738.0,4263.0,0.0
16898,5738.0,3248.0,0.0
16899,5738.0,3360.0,0.0
16900,5738.0,4348.0,0.0
16901,5739.0,9766.0,0.0
16902,5739.0,3723.0,0.0
16903,5739.0,5127.0,0.0
16904,5739.0,3071.0,0.0
16905,5739.0,5991.0,0.0
16906,5739.0,3512.0,0.0
16907,5739.0,7208.0,0.0
16908,5740.0,5932.0,0.0
16909,5740.0,5561.0,0.0
16910,5740.0,9257.0,0.0
16911,5740.0,4295.0,0.0
16912,5741.0,6191.0,0.0
16913,5741.0,5289.0,0.0
16914,5741.0,4149.0,0.0
16915,5741.0,2103.0,0.0
16916,5741.0,4646.0,0.0
16917,5741.0,5865.0,0.0
16918,5742.0,3491.0,0.0
16919,5742.0,9355.0,0.0
16920,5742.0,3468.0,0.0
16921,5742.0,3375.0,0.0
16922,5742.0,3533.0,0.0
16923,5743.0,5736.0,0.0
16924,5743.0,7122.0,0.0
16925,5743.0,4784.0,0.0
16926,5743.0,3664.0,0.0
16927,5744.0,3988.0,0.0
16928,5744.0,9826.0,0.0
16929,5744.0,6663.0,0.0
16930,5744.0,5108.0,0.0
16931,5744.0,3761.0,0.0
16932,5745.0,5254.0,0.0
16933,5745.0,1985.0,0.0
16934,5745.0,9309.0,0.0
16935,5745.0,8504.0,0.0
16936,5745.0,3929.0,0.0
16937,5745.0,2445.0,0.0
16938,5745.0,2964.0,0.0
16939,5746.0,3741.0,0.0
16940,5746.0,6140.0,0.0
16941,5746.0,2320.0,0.0
16942,5746.0,7489.0,0.0
16943,5746.0,6928.0,0.0
16944,5746.0,4074.0,0.0
16945,5746.0,3389.0,0.0
16946,5746.0,2416.0,0.0
16947,5747.0,4694.0,0.0
16948,5747.0,3005.0,0.0
16949,5747.0,3774.0,0.0
16950,5747.0,9469.0,0.0
16951,5747.0,5377.0,0.0
16952,5747.0,9397.0,0.0
16953,5747.0,9167.0,0.0
16954,5748.0,9441.0,0.0
16955,5748.0,4208.0,0.0
16956,5748.0,5684.0,0.0
16957,5748.0,4845.0,0.0
16958,5748.0,4872.0,0.0
16959,5748.0,4361.0,0.0
16960,5748.0,2368.0,0.0
16961,5748.0,223.0,0.0
16962,5748.0,8992.0,0.0
16963,5749.0,9862.0,0.0
16964,5749.0,4309.0,0.0
16965,5749.0,4608.0,0.0
16966,5749.0,3406.0,0.0
16967,5749.0,5495.0,0.0
16968,5749.0,4118.0,0.0
16969,5750.0,5238.0,0.0
16970,5750.0,5703.0,0.0
16971,5750.0,2491.0,0.0
16972,5750.0,9784.0,0.0
16973,5750.0,473.0,0.0
16974,5750.0,2062.0,0.0
16975,5750.0,7419.0,0.0
16976,5750.0,4750.0,0.0
16977,5751.0,1928.0,0.0
16978,5751.0,4793.0,0.0
16979,5751.0,5803.0,0.0
16980,5752.0,5162.0,0.0
16981,5752.0,3645.0,0.0
16982,5752.0,2806.0,0.0
16983,5752.0,5327.0,0.0
16984,5752.0,5541.0,0.0
16985,5752.0,5512.0,0.0
16986,5752.0,6456.0,0.0
16987,5752.0,4045.0,0.0
16988,5753.0,1003.0,0.0
16989,5753.0,3307.0,0.0
16990,5753.0,7776.0,0.0
16991,5753.0,5829.0,0.0
16992,5754.0,6257.0,0.0
16993,5754.0,5458.0,0.0
16994,5754.0,5272.0,0.0
16995,5754.0,3346.0,0.0
16996,5755.0,4329.0,0.0
16997,5755.0,5408.0,0.0
16998,5755.0,2153.0,0.0
16999,5755.0,3709.0,0.0
17000,5755.0,4852.0,0.0
17001,5756.0,4376.0,0.0
17002,5756.0,5122.0,0.0
17003,5756.0,6296.0,0.0
17004,5756.0,3279.0,0.0
17005,5756.0,8113.0,0.0
17006,5756.0,3958.0,0.0
17007,5756.0,4816.0,0.0
17008,5757.0,8635.0,0.0
17009,5757.0,3234.0,0.0
17010,5757.0,3975.0,0.0
17011,5757.0,5355.0,0.0
17012,5757.0,2764.0,0.0
17013,5758.0,9725.0,0.0
17014,5758.0,8850.0,0.0
17015,5758.0,3686.0,0.0
17016,5758.0,7194.0,0.0
17017,5759.0,8169.0,0.0
17018,5759.0,2920.0,0.0
17019,5759.0,5522.0,0.0
17020,5759.0,6164.0,0.0
17021,5759.0,3941.0,0.0
17022,5759.0,4947.0,0.0
17023,5759.0,5298.0,0.0
17024,5759.0,4734.0,0.0
17025,5760.0,5748.0,0.0
17026,5760.0,3387.0,0.0
17027,5760.0,5983.0,0.0
17028,5760.0,9604.0,0.0
17029,5760.0,9308.0,0.0
17030,5760.0,2005.0,0.0
17031,5760.0,4145.0,0.0
17032,5760.0,4717.0,0.0
17033,5761.0,9756.0,0.0
17034,5761.0,3455.0,0.0
17035,5761.0,5565.0,0.0
17036,5761.0,5551.0,0.0
17037,5762.0,5437.0,0.0
17038,5762.0,4251.0,0.0
17039,5762.0,5583.0,0.0
17040,5762.0,3728.0,0.0
17041,5762.0,2138.0,0.0
17042,5763.0,957.0,0.0
17043,5763.0,2651.0,0.0
17044,5763.0,9571.0,0.0
17045,5763.0,4685.0,0.0
17046,5763.0,6332.0,0.0
17047,5763.0,4898.0,0.0
17048,5763.0,3070.0,0.0
17049,5764.0,3747.0,0.0
17050,5764.0,9237.0,0.0
17051,5764.0,3774.0,0.0
17052,5764.0,5487.0,0.0
17053,5765.0,1838.0,0.0
17054,5765.0,2312.0,0.0
17055,5765.0,4883.0,0.0
17056,5766.0,5342.0,0.0
17057,5766.0,5184.0,0.0
17058,5766.0,4410.0,0.0
17059,5766.0,3374.0,0.0
17060,5766.0,4201.0,0.0
17061,5766.0,5223.0,0.0
17062,5767.0,6028.0,0.0
17063,5767.0,2044.0,0.0
17064,5767.0,6617.0,0.0
17065,5767.0,5667.0,0.0
17066,5767.0,3925.0,0.0
17067,5767.0,9491.0,0.0
17068,5767.0,5202.0,0.0
17069,5767.0,4125.0,0.0
17070,5767.0,4209.0,0.0
17071,5768.0,4229.0,0.0
17072,5768.0,2111.0,0.0
17073,5768.0,5140.0,0.0
17074,5768.0,8758.0,0.0
17075,5768.0,3257.0,0.0
17076,5768.0,7960.0,0.0
17077,5768.0,5386.0,0.0
17078,5768.0,4767.0,0.0
17079,5768.0,9377.0,0.0
17080,5768.0,3057.0,0.0
17081,5769.0,2944.0,0.0
17082,5769.0,3035.0,0.0
17083,5769.0,5326.0,0.0
17084,5769.0,5695.0,0.0
17085,5769.0,4348.0,0.0
17086,5769.0,7187.0,0.0
17087,5770.0,4640.0,0.0
17088,5770.0,4160.0,0.0
17089,5770.0,4668.0,0.0
17090,5770.0,5602.0,0.0
17091,5770.0,5290.0,0.0
17092,5771.0,8185.0,0.0
17093,5771.0,3436.0,0.0
17094,5771.0,5536.0,0.0
17095,5771.0,5255.0,0.0
17096,5771.0,2745.0,0.0
17097,5772.0,259.0,0.0
17098,5772.0,9887.0,0.0
17099,5772.0,9634.0,0.0
17100,5772.0,9537.0,0.0
17101,5772.0,9799.0,0.0
17102,5772.0,6536.0,0.0
17103,5772.0,4032.0,0.0
17104,5772.0,3943.0,0.0
17105,5773.0,3470.0,0.0
17106,5773.0,5479.0,0.0
17107,5773.0,5623.0,0.0
17108,5773.0,8196.0,0.0
17109,5773.0,5717.0,0.0
17110,5773.0,4388.0,0.0
17111,5774.0,4367.0,0.0
17112,5774.0,5466.0,0.0
17113,5774.0,4315.0,0.0
17114,5774.0,4597.0,0.0
17115,5774.0,5518.0,0.0
17116,5774.0,5647.0,0.0
17117,5774.0,4002.0,0.0
17118,5774.0,4264.0,0.0
17119,5774.0,3346.0,0.0
17120,5775.0,3310.0,0.0
17121,5775.0,5991.0,0.0
17122,5775.0,5275.0,0.0
17123,5775.0,1651.0,0.0
17124,5775.0,3677.0,0.0
17125,5775.0,4207.0,0.0
17126,5775.0,6201.0,0.0
17127,5776.0,5158.0,0.0
17128,5776.0,3654.0,0.0
17129,5776.0,9810.0,0.0
17130,5776.0,9349.0,0.0
17131,5776.0,7147.0,0.0
17132,5777.0,4904.0,0.0
17133,5777.0,6749.0,0.0
17134,5777.0,5576.0,0.0
17135,5777.0,4683.0,0.0
17136,5778.0,2875.0,0.0
17137,5778.0,5340.0,0.0
17138,5778.0,5127.0,0.0
17139,5778.0,9221.0,0.0
17140,5778.0,7611.0,0.0
17141,5778.0,8025.0,0.0
17142,5779.0,5100.0,0.0
17143,5779.0,5301.0,0.0
17144,5779.0,7194.0,0.0
17145,5780.0,3758.0,0.0
17146,5780.0,5815.0,0.0
17147,5780.0,9307.0,0.0
17148,5780.0,9423.0,0.0
17149,5780.0,3279.0,0.0
17150,5781.0,3390.0,0.0
17151,5781.0,5322.0,0.0
17152,5781.0,17.0,0.0
17153,5781.0,5920.0,0.0
17154,5781.0,3710.0,0.0
17155,5781.0,3933.0,0.0
17156,5782.0,6228.0,0.0
17157,5782.0,4700.0,0.0
17158,5782.0,5549.0,0.0
17159,5782.0,2202.0,0.0
17160,5782.0,7324.0,0.0
17161,5782.0,4797.0,0.0
17162,5782.0,8212.0,0.0
17163,5782.0,5452.0,0.0
17164,5782.0,3697.0,0.0
17165,5782.0,3746.0,0.0
17166,5782.0,4649.0,0.0
17167,5783.0,4997.0,0.0
17168,5783.0,3989.0,0.0
17169,5783.0,5686.0,0.0
17170,5783.0,9861.0,0.0
17171,5783.0,5940.0,0.0
17172,5783.0,6774.0,0.0
17173,5783.0,3369.0,0.0
17174,5783.0,2079.0,0.0
17175,5783.0,4749.0,0.0
17176,5784.0,5199.0,0.0
17177,5784.0,6363.0,0.0
17178,5785.0,4123.0,0.0
17179,5785.0,9256.0,0.0
17180,5785.0,8836.0,0.0
17181,5785.0,5490.0,0.0
17182,5785.0,9588.0,0.0
17183,5785.0,4281.0,0.0
17184,5786.0,2023.0,0.0
17185,5786.0,6183.0,0.0
17186,5786.0,9333.0,0.0
17187,5786.0,5414.0,0.0
17188,5786.0,5755.0,0.0
17189,5787.0,3774.0,0.0
17190,5787.0,2117.0,0.0
17191,5787.0,6258.0,0.0
17192,5787.0,3328.0,0.0
17193,5787.0,9614.0,0.0
17194,5788.0,4961.0,0.0
17195,5788.0,4102.0,0.0
17196,5788.0,9470.0,0.0
17197,5788.0,3729.0,0.0
17198,5788.0,3403.0,0.0
17199,5789.0,4666.0,0.0
17200,5789.0,9773.0,0.0
17201,5789.0,4621.0,0.0
17202,5789.0,7174.0,0.0
17203,5789.0,9801.0,0.0
17204,5789.0,4412.0,0.0
17205,5790.0,9820.0,0.0
17206,5790.0,4934.0,0.0
17207,5790.0,1630.0,0.0
17208,5791.0,2718.0,0.0
17209,5791.0,6069.0,0.0
17210,5791.0,8857.0,0.0
17211,5792.0,3954.0,0.0
17212,5792.0,3419.0,0.0
17213,5792.0,4042.0,0.0
17214,5792.0,9283.0,0.0
17215,5793.0,5602.0,0.0
17216,5793.0,6287.0,0.0
17217,5793.0,9037.0,0.0
17218,5794.0,4586.0,0.0
17219,5794.0,9839.0,0.0
17220,5794.0,5390.0,0.0
17221,5794.0,3348.0,0.0
17222,5794.0,4357.0,0.0
17223,5794.0,5358.0,0.0
17224,5794.0,3937.0,0.0
17225,5794.0,1782.0,0.0
17226,5795.0,5340.0,0.0
17227,5795.0,4208.0,0.0
17228,5795.0,1757.0,0.0
17229,5795.0,4782.0,0.0
17230,5795.0,5671.0,0.0
17231,5795.0,5462.0,0.0
17232,5795.0,3065.0,0.0
17233,5795.0,5152.0,0.0
17234,5795.0,5634.0,0.0
17235,5796.0,4606.0,0.0
17236,5796.0,3974.0,0.0
17237,5796.0,6204.0,0.0
17238,5796.0,7905.0,0.0
17239,5796.0,2980.0,0.0
17240,5796.0,4010.0,0.0
17241,5796.0,5119.0,0.0
17242,5796.0,2147.0,0.0
17243,5797.0,4170.0,0.0
17244,5797.0,9243.0,0.0
17245,5797.0,4683.0,0.0
17246,5797.0,4315.0,0.0
17247,5797.0,5319.0,0.0
17248,5797.0,5508.0,0.0
17249,5797.0,3251.0,0.0
17250,5797.0,5305.0,0.0
17251,5797.0,7988.0,0.0
17252,5798.0,7200.0,0.0
17253,5798.0,6155.0,0.0
17254,5798.0,164.0,0.0
17255,5799.0,3788.0,0.0
17256,5799.0,4718.0,0.0
17257,5799.0,4062.0,0.0
17258,5799.0,4294.0,0.0
17259,5799.0,8902.0,0.0
17260,5799.0,5623.0,0.0
17261,5799.0,4656.0,0.0
17262,5799.0,5175.0,0.0
17263,5799.0,4749.0,0.0
17264,5799.0,5876.0,0.0
17265,5800.0,9389.0,0.0
17266,5800.0,9454.0,0.0
17267,5800.0,5286.0,0.0
17268,5800.0,3280.0,0.0
17269,5801.0,5577.0,0.0
17270,5801.0,6328.0,0.0
17271,5801.0,6605.0,0.0
17272,5801.0,6041.0,0.0
17273,5801.0,6766.0,0.0
17274,5802.0,2092.0,0.0
17275,5802.0,4639.0,0.0
17276,5802.0,9502.0,0.0
17277,5802.0,4912.0,0.0
17278,5802.0,3924.0,0.0
17279,5802.0,5195.0,0.0
17280,5803.0,4974.0,0.0
17281,5803.0,3694.0,0.0
17282,5803.0,3448.0,0.0
17283,5803.0,4339.0,0.0
17284,5803.0,6652.0,0.0
17285,5804.0,1904.0,0.0
17286,5804.0,9908.0,0.0
17287,5804.0,4732.0,0.0
17288,5805.0,9598.0,0.0
17289,5805.0,7229.0,0.0
17290,5805.0,5442.0,0.0
17291,5805.0,3657.0,0.0
17292,5805.0,9203.0,0.0
17293,5805.0,2934.0,0.0
17294,5805.0,8497.0,0.0
17295,5805.0,2901.0,0.0
17296,5806.0,4031.0,0.0
17297,5806.0,4401.0,0.0
17298,5806.0,5084.0,0.0
17299,5806.0,2323.0,0.0
17300,5807.0,5998.0,0.0
17301,5807.0,3370.0,0.0
17302,5808.0,1730.0,0.0
17303,5809.0,4670.0,0.0
17304,5809.0,2673.0,0.0
17305,5809.0,5701.0,0.0
17306,5810.0,5903.0,0.0
17307,5810.0,2531.0,0.0
17308,5810.0,2795.0,0.0
17309,5810.0,9232.0,0.0
17310,5810.0,3824.0,0.0
17311,5811.0,7960.0,0.0
17312,5811.0,9342.0,0.0
17313,5811.0,9794.0,0.0
17314,5811.0,4771.0,0.0
17315,5811.0,5681.0,0.0
17316,5811.0,9821.0,0.0
17317,5811.0,4016.0,0.0
17318,5811.0,6913.0,0.0
17319,5812.0,7553.0,0.0
17320,5812.0,5791.0,0.0
17321,5812.0,3089.0,0.0
17322,5812.0,1982.0,0.0
17323,5812.0,4995.0,0.0
17324,5812.0,5067.0,0.0
17325,5813.0,1956.0,0.0
17326,5813.0,9579.0,0.0
17327,5813.0,9875.0,0.0
17328,5813.0,8672.0,0.0
17329,5813.0,5735.0,0.0
17330,5813.0,5126.0,0.0
17331,5814.0,2386.0,0.0
17332,5814.0,3319.0,0.0
17333,5814.0,4291.0,0.0
17334,5814.0,3293.0,0.0
17335,5815.0,3349.0,0.0
17336,5815.0,5104.0,0.0
17337,5815.0,5601.0,0.0
17338,5815.0,2222.0,0.0
17339,5816.0,1755.0,0.0
17340,5816.0,1706.0,0.0
17341,5816.0,3265.0,0.0
17342,5817.0,5505.0,0.0
17343,5817.0,5768.0,0.0
17344,5817.0,9254.0,0.0
17345,5817.0,4894.0,0.0
17346,5817.0,4116.0,0.0
17347,5818.0,4945.0,0.0
17348,5818.0,1659.0,0.0
17349,5818.0,8239.0,0.0
17350,5818.0,3685.0,0.0
17351,5818.0,3910.0,0.0
17352,5818.0,8106.0,0.0
17353,5818.0,2151.0,0.0
17354,5818.0,2697.0,0.0
17355,5818.0,3413.0,0.0
17356,5818.0,4416.0,0.0
17357,5819.0,6294.0,0.0
17358,5819.0,3733.0,0.0
17359,5819.0,1875.0,0.0
17360,5819.0,4740.0,0.0
17361,5819.0,4067.0,0.0
17362,5819.0,676.0,0.0
17363,5820.0,3837.0,0.0
17364,5820.0,9437.0,0.0
17365,5820.0,4614.0,0.0
17366,5821.0,3788.0,0.0
17367,5821.0,1846.0,0.0
17368,5821.0,3983.0,0.0
17369,5821.0,3396.0,0.0
17370,5821.0,7913.0,0.0
17371,5822.0,3946.0,0.0
17372,5822.0,5032.0,0.0
17373,5822.0,5072.0,0.0
17374,5822.0,659.0,0.0
17375,5822.0,2198.0,0.0
17376,5822.0,8199.0,0.0
17377,5822.0,5856.0,0.0
17378,5822.0,5443.0,0.0
17379,5823.0,5141.0,0.0
17380,5823.0,5826.0,0.0
17381,5823.0,5640.0,0.0
17382,5823.0,606.0,0.0
17383,5823.0,4579.0,0.0
17384,5823.0,9489.0,0.0
17385,5823.0,5662.0,0.0
17386,5823.0,5330.0,0.0
17387,5823.0,3059.0,0.0
17388,5823.0,3865.0,0.0
17389,5823.0,2986.0,0.0
17390,5824.0,5281.0,0.0
17391,5824.0,5510.0,0.0
17392,5824.0,2273.0,0.0
17393,5824.0,3243.0,0.0
17394,5824.0,6272.0,0.0
17395,5825.0,4761.0,0.0
17396,5825.0,4652.0,0.0
17397,5825.0,6657.0,0.0
17398,5825.0,4685.0,0.0
17399,5825.0,4331.0,0.0
17400,5826.0,9517.0,0.0
17401,5827.0,4975.0,0.0
17402,5827.0,3402.0,0.0
17403,5827.0,727.0,0.0
17404,5827.0,5389.0,0.0
17405,5828.0,5522.0,0.0
17406,5828.0,9239.0,0.0
17407,5828.0,3803.0,0.0
17408,5828.0,4599.0,0.0
17409,5828.0,9786.0,0.0
17410,5828.0,3442.0,0.0
17411,5829.0,8827.0,0.0
17412,5829.0,6144.0,0.0
17413,5829.0,9307.0,0.0
17414,5829.0,7611.0,0.0
17415,5829.0,642.0,0.0
17416,5829.0,6745.0,0.0
17417,5829.0,3676.0,0.0
17418,5829.0,4919.0,0.0
17419,5829.0,3331.0,0.0
17420,5830.0,9215.0,0.0
17421,5830.0,9548.0,0.0
17422,5830.0,5084.0,0.0
17423,5830.0,3190.0,0.0
17424,5830.0,6600.0,0.0
17425,5831.0,4634.0,0.0
17426,5831.0,3708.0,0.0
17427,5831.0,5733.0,0.0
17428,5831.0,5942.0,0.0
17429,5831.0,9374.0,0.0
17430,5831.0,2337.0,0.0
17431,5831.0,5613.0,0.0
17432,5831.0,5687.0,0.0
17433,5831.0,5911.0,0.0
17434,5832.0,2819.0,0.0
17435,5832.0,3383.0,0.0
17436,5832.0,2378.0,0.0
17437,5832.0,3773.0,0.0
17438,5832.0,5717.0,0.0
17439,5833.0,4081.0,0.0
17440,5833.0,4754.0,0.0
17441,5833.0,6241.0,0.0
17442,5833.0,4720.0,0.0
17443,5833.0,696.0,0.0
17444,5834.0,3350.0,0.0
17445,5834.0,3419.0,0.0
17446,5834.0,3818.0,0.0
17447,5834.0,3025.0,0.0
17448,5834.0,2176.0,0.0
17449,5834.0,9149.0,0.0
17450,5835.0,9580.0,0.0
17451,5835.0,2850.0,0.0
17452,5835.0,5165.0,0.0
17453,5835.0,9032.0,0.0
17454,5835.0,2918.0,0.0
17455,5836.0,508.0,0.0
17456,5836.0,3080.0,0.0
17457,5836.0,7849.0,0.0
17458,5837.0,3262.0,0.0
17459,5837.0,7354.0,0.0
17460,5837.0,8534.0,0.0
17461,5837.0,9409.0,0.0
17462,5837.0,3647.0,0.0
17463,5837.0,3888.0,0.0
17464,5837.0,4030.0,0.0
17465,5837.0,4348.0,0.0
17466,5838.0,4942.0,0.0
17467,5838.0,3924.0,0.0
17468,5838.0,6365.0,0.0
17469,5839.0,9855.0,0.0
17470,5839.0,2488.0,0.0
17471,5839.0,3965.0,0.0
17472,5839.0,9287.0,0.0
17473,5839.0,5065.0,0.0
17474,5840.0,4098.0,0.0
17475,5840.0,713.0,0.0
17476,5840.0,9842.0,0.0
17477,5840.0,8477.0,0.0
17478,5840.0,4312.0,0.0
17479,5840.0,5046.0,0.0
17480,5840.0,5591.0,0.0
17481,5840.0,5123.0,0.0
17482,5841.0,687.0,0.0
17483,5841.0,3832.0,0.0
17484,5841.0,2874.0,0.0
17485,5842.0,4376.0,0.0
17486,5842.0,2555.0,0.0
17487,5842.0,5787.0,0.0
17488,5842.0,9872.0,0.0
17489,5842.0,2623.0,0.0
17490,5842.0,3105.0,0.0
17491,5842.0,5433.0,0.0
17492,5843.0,4756.0,0.0
17493,5843.0,7885.0,0.0
17494,5843.0,9269.0,0.0
17495,5843.0,4423.0,0.0
17496,5843.0,9784.0,0.0
17497,5843.0,1982.0,0.0
17498,5844.0,9281.0,0.0
17499,5844.0,3619.0,0.0
17500,5844.0,9822.0,0.0
17501,5844.0,9224.0,0.0
17502,5844.0,1632.0,0.0
17503,5844.0,4970.0,0.0
17504,5845.0,3132.0,0.0
17505,5845.0,8021.0,0.0
17506,5845.0,3851.0,0.0
17507,5845.0,2831.0,0.0
17508,5845.0,4582.0,0.0
17509,5845.0,1856.0,0.0
17510,5845.0,5766.0,0.0
17511,5846.0,7225.0,0.0
17512,5846.0,1945.0,0.0
17513,5846.0,2268.0,0.0
17514,5846.0,5628.0,0.0
17515,5846.0,2223.0,0.0
17516,5847.0,3428.0,0.0
17517,5847.0,6339.0,0.0
17518,5847.0,9802.0,0.0
17519,5848.0,4004.0,0.0
17520,5848.0,4670.0,0.0
17521,5849.0,3331.0,0.0
17522,5849.0,674.0,0.0
17523,5849.0,4992.0,0.0
17524,5849.0,3365.0,0.0
17525,5849.0,5809.0,0.0
17526,5849.0,4400.0,0.0
17527,5850.0,1606.0,0.0
17528,5850.0,4724.0,0.0
17529,5850.0,6246.0,0.0
17530,5850.0,8584.0,0.0
17531,5850.0,2936.0,0.0
17532,5850.0,5099.0,0.0
17533,5851.0,2528.0,0.0
17534,5851.0,5029.0,0.0
17535,5851.0,3241.0,0.0
17536,5851.0,4642.0,0.0
17537,5851.0,6720.0,0.0
17538,5851.0,5700.0,0.0
17539,5851.0,5739.0,0.0
17540,5851.0,4956.0,0.0
17541,5851.0,5972.0,0.0
17542,5851.0,4694.0,0.0
17543,5851.0,5569.0,0.0
17544,5852.0,4913.0,0.0
17545,5852.0,5315.0,0.0
